Gene	ALL1	ALL2	ALL3	ALL4	ALL5	ALL6	ALL7	ALL8	ALL9	ALL10	ALL11	ALL12	ALL13	ALL14	ALL15	ALL16	ALL17	ALL18	ALL19	ALL20	ALL21	ALL22	ALL23	ALL24	ALL25	ALL26	ALL27	AML1	AML2	AML3	AML4	AML5	AML6	AML7	AML8	AML9	AML10	AML11
D00762_at	-0.079895236	0.152067154	0.276758716	0.132496802	0.532616975	-0.113141299	0.046160491	-0.602046784	-0.134197714	0.066462859	0.240311137	-0.069961892	0.450247386	0.059129295	0.238908315	0.013759268	-0.568677314	0.254299636	-0.025089357	0.453709461	0.241987253	-0.366496477	-0.238458439	0.368806461	-0.583978503	-0.63384269	-0.001580877	-0.066804788	0.399596586	0.044490201	0.003010126	-0.325804788	0.164817487	-0.336877762	-0.351914137	-0.224359823	0.119745205	-0.101467307
D00763_at	0.538414471	0.989832016	1.029638963	0.642686509	0.960610621	0.482557254	0.727912438	0.249796784	1.066481273	0.875894767	0.494035459	0.393808072	1.303673794	0.852583566	0.838384162	1.128176967	0.356553199	0.409369022	1.133062222	1.469898965	1.358183638	0.065707251	0.533543077	1.052426728	-0.065302311	0.815654158	0.972768338	0.143504453	0.721329097	0.569670681	0.553551921	-0.0579463	-0.422493839	0.208786552	0.280577366	0.354389865	0.046063331	-0.097097591
D11086_at	0.643998303	1.346326974	1.084598557	0.868795666	0.709728999	1.508006436	1.241210854	1.109154811	1.511281268	0.988891815	1.261223606	1.410498798	0.590571362	1.625779694	0.805853788	0.674849554	1.704271104	0.447701604	0.47664116	0.889579414	1.089191683	0.299044794	0.870405407	1.036892045	1.048886478	0.960351085	0.363663907	0.076295627	0.435572776	-0.781120144	1.449057931	0.696534749	-0.049503666	0.992455608	1.21535508	0.391193966	0.149132045	-0.27189721
D13118_at	1.309156381	1.174859263	1.396110526	1.476899925	1.436990944	1.394926546	1.44853754	1.432931517	1.25156158	1.285552037	1.114671773	1.511713167	1.220301963	1.39098303	1.135299122	1.148921596	1.100839711	1.060996139	1.362482854	1.293859084	1.25598698	1.485561249	1.304507451	1.270938644	1.165561135	1.206378781	1.542456748	1.382889558	1.007594426	1.188188105	1.50522554	1.260743091	1.199061375	1.492777627	1.65000568	1.419652137	1.2969361	1.356906302
D13315_at	-0.060129684	0.345812684	0.587543885	-0.23120808	0.296363624	0.067888634	-2.515067391	-1.114227648	0.703280799	0.44854187	0.379539378	0.19677695	0.652626061	-0.09057463	0.125848247	0.05139201	0.196476118	0.441922601	0.29400228	0.434782458	0.664697471	-0.103080955	0.198903682	-0.094389954	-0.258592973	-0.095630919	-1.301646428	0.496867533	-0.531935868	0.087633782	-0.229643532	0.011275576	-0.252672624	0.01053834	-0.658608279	-0.592827337	-0.155796637	-0.793178144
D13370_at	0.905011354	0.768580335	0.97713028	1.168752877	1.312861857	0.918196319	0.679488665	0.621257236	1.077050481	0.734432002	1.013111528	0.671587044	1.097270776	1.075349297	0.974900702	0.962456907	0.90913371	0.824752831	0.956678132	1.395985296	0.925819452	0.972861522	0.653258802	1.249889167	0.570924297	0.754289245	0.899800911	0.853344325	0.940343358	0.882558524	1.067652285	0.354364874	0.4729347	0.729627056	0.787398563	0.087636858	0.604027844	0.451184568
D13540_at	-1.231421058	-1.524199513	-1.00314821	-0.993608172	-1.233897455	-0.875775141	-0.865398652	-0.861590928	-1.174249322	-2.270066903	-1.625960357	-0.877633128	-1.964714081	-1.572660365	-2.158017072	-2.173660688	-1.518491268	-1.425357192	-1.680782094	-2.232874206	-1.57299562	-0.764434372	-0.574900904	-1.423712799	-1.520445609	-2.675971786	-1.144454501	-1.072521391	-2.158835785	-1.121284808	-0.876238721	-0.817337471	-0.999456491	-1.404453082	-0.986804635	-1.143918404	-0.882796167	-1.022504692
D13627_at	-0.142073912	0.324677086	0.484197846	0.050185358	0.865668276	0.263894833	-0.028401701	-0.482773714	0.722638986	0.621394836	0.523384506	-0.761767038	0.826033654	0.36411393	0.622639295	0.372164253	-0.217521751	0.702019757	0.480958221	1.115269141	1.422153102	-0.562486897	-0.329919551	0.614197968	0.901615529	0.356628126	0.869936469	0.282318539	0.658559039	0.156681677	-0.424655965	-0.882655832	-1.473918353	0.299214141	-0.742091016	-0.602431137	-0.363772446	-0.877905195
D13630_at	-0.051058996	0.303764824	0.276758716	-0.082271055	0.199917954	-0.432012679	-0.071886209	-0.214036339	0.365700289	-0.01977835	0.140502673	0.117135194	0.052924315	-0.00905711	-0.131230463	-0.137338758	-0.547315403	-0.577653867	-0.589175813	0.683932428	0.899946751	0.103456403	-0.062825952	0.285344079	-0.254346331	-0.498358438	0.146479189	-0.268061246	0.146188706	0.131403662	0.074296705	-0.372441115	-0.015730231	-0.408418687	-0.387470059	-0.237789504	0.35908971	-0.749011191
D13634_at	-1.483862116	-1.559447188	-1.034286757	-1.222392451	-1.123893212	-1.083206543	-1.086354397	-1.281518491	-1.743051639	-1.174677895	-0.866558843	-0.904569501	-0.719662385	-1.327307635	-1.113673624	-2.051738319	-1.648823027	-1.72489657	-1.709057963	-1.253362886	-0.926030793	-0.806266404	-0.936041278	-0.769549368	-1.266761899	-1.278111193	-1.042175598	-1.266833127	-0.949565926	-1.018451095	-1.209289641	-1.252628417	-1.413940341	-1.290452232	-0.599443097	-1.458851105	-1.3544767	-1.50090267
D13641_at	-0.718185979	0.576541063	-0.205494871	-0.283194532	0.681687846	-0.005054599	-0.044970868	-0.079268008	0.405828775	0.366201665	0.609500326	0.532693209	0.669985402	0.166977232	0.498053657	-0.025670601	0.494402382	-0.126829669	0.470556718	1.213828729	1.012857035	0.983330004	0.177437417	0.444748433	0.031519121	-0.471170037	-0.12962456	0.466144283	0.642118893	0.418026696	0.41763796	0.27919057	0.174204568	0.320564326	0.219605954	-0.04443731	0.079447278	0.261372482
D13748_at	1.061906105	1.83868105	1.788264941	1.730879422	2.052767226	1.806381645	1.812780475	1.884479948	1.894289975	1.870370683	1.598220591	1.909991864	1.723180944	1.946958454	1.851299698	1.600786712	1.904918907	1.518110897	1.824428413	1.832949336	-0.168498183	1.746737441	1.628024272	2.027306908	1.874967691	1.622111673	1.433181814	2.039577205	1.691333149	2.131307369	2.138422829	1.158881074	1.806839939	2.184805443	2.080986145	2.120557668	1.872040841	1.743908133
D13897_rna2_at	-0.206009733	-0.480137337	-0.167244232	-0.317868629	-0.845079723	-0.206321689	-0.250687438	-0.077914892	-0.262521692	-0.190899448	-0.215745366	0.010348088	-0.552343906	-0.367081895	-0.46062871	-0.485038029	-1.183853118	-0.508094781	-0.671851856	-0.722290317	0.11498843	-0.003867866	-0.176167974	-0.244631737	-0.495541046	-0.411981185	-0.746920804	-0.352134609	-0.508787557	-1.24048058	0.003010126	-0.163045439	-0.207043634	-0.843189916	0.180208675	-0.087800339	-0.215835174	-0.299534204
D13900_at	0.719285993	0.788903154	0.829099886	1.061211861	1.090985722	0.597268754	1.012680416	0.461482207	0.928477235	0.763758646	0.29256914	0.858258628	0.971744633	0.170164942	1.300317433	0.769397615	0.721914688	1.257882633	0.884300262	1.147685712	0.853095274	0.60508673	0.277147282	0.708164754	0.581893782	1.017782163	0.990927541	0.682630462	0.550222852	0.909683381	1.115859076	0.92504611	0.424845103	0.851317931	1.102953165	0.800303079	0.553563028	0.559812391
D13988_at	0.801038865	0.225782312	0.808518651	1.219992711	1.382132721	0.607096912	0.811611298	0.148500294	0.912225277	0.258296154	0.741418144	0.493639587	0.733327424	0.353976704	0.801325155	0.336119078	0.172709619	0.772799739	0.609251688	0.779582456	-0.493705543	0.621102863	0.409927689	0.978242513	0.218698406	-0.311992951	0.355230943	0.680536713	0.42180265	0.827527968	0.550211889	0.055536205	0.329980551	0.538979988	0.872462932	0.599820558	0.152108655	0.229304558
D14043_at	0.424721516	0.191686899	0.047521326	0.334698203	0.831723567	-0.954324406	0.432631248	-0.011626113	-0.004249762	-0.183353192	-0.236910539	0.179988821	0.98664416	0.584109193	0.692642221	0.31056647	0.406954709	-0.06072383	0.877608722	1.555901326	0.716464856	0.051653712	-0.444407062	0.567025655	0.492759832	-0.048910039	-0.169392225	0.243975083	0.023711838	-0.376052067	0.285390264	1.285205387	0.068443641	0.768168491	0.151058724	-0.123299146	-0.078409193	-0.538391776
D14446_at	-1.201426261	-1.42715861	-0.93145043	-1.352553335	-1.134771398	-1.166734968	-0.865398652	-1.4082591	-1.338811973	-1.382163727	-0.956240973	-0.628244067	-0.98298718	-1.180210866	-1.492995247	-0.974345851	-1.128510326	-1.395927175	-0.990903231	-1.191702973	-0.784013323	-0.422586547	-0.833811704	-1.423712799	-0.957714515	-0.882856578	-1.241574012	-0.759189692	-0.855949478	-0.991484423	-1.375500883	-2.248216364	-0.858017249	-1.448796673	-0.770534159	-0.892304451	-1.280230687	-1.193669881
D14530_at	2.680886391	2.469082245	2.572833056	2.676303463	2.56005358	2.445033592	2.727354344	2.581744145	2.409064149	2.652100775	2.557806748	2.74371845	2.490835692	2.675649526	2.432585106	2.695565737	2.352722117	2.810251116	2.715978432	2.146557672	2.549383346	2.747161431	2.502064543	2.648674439	2.678251667	2.677143933	2.762551154	2.588010645	2.539365157	2.419158991	2.529863649	2.574523425	2.489008477	2.650520721	2.838847768	2.414957566	2.471574414	2.581781141
D14657_at	0.1920801	0.508871251	1.087920057	0.465898532	0.72159224	0.663598879	-0.31337666	-0.834719654	1.245829907	1.297043388	1.088972306	0.453429828	1.113127957	0.845089799	0.761467496	-0.55073505	0.216115516	0.88194087	0.161824537	-0.461702487	1.384339074	0.411743825	0.628976244	0.738143064	0.356135876	-0.079205627	-0.198224265	1.292818744	0.993783952	0.432067484	0.404011473	-1.695518982	-0.185794716	0.024515012	0.695998873	0.624796658	0.880178161	0.40628004
D14658_at	0.477890092	-0.346663362	0.285965588	0.310393714	0.532616975	-0.12553536	0.323500927	-0.125179581	0.596482215	-0.071646246	-0.055961058	-0.190454464	0.711481177	0.139926063	0.594333268	0.552303579	0.291550709	-0.025266791	0.699447879	0.911717953	0.97817397	-0.277172868	0.052990872	0.509766881	-0.408328097	0.301433126	0.238102527	-0.296862422	-0.270284753	-0.630518467	0.20186089	-0.499721232	-0.64323033	-0.513067932	-0.361917149	-0.195328331	-0.369623306	-1.041388953
D14661_at	-0.414615945	0.126876006	-0.366647694	-0.523804763	-0.162240755	-0.413722162	-0.788276233	-0.602046784	-0.088520667	0.082617021	0.072835034	-0.009413969	0.385823645	-0.903119338	-0.388588712	-0.17986618	-1.083391597	-0.938982155	-0.09589859	0.300793066	-0.404600622	0.204186871	-0.172183831	-0.187961551	-0.481255819	-0.215503067	-0.391405933	-0.175284675	0.097224991	0.17835463	-0.346192431	-0.238109301	-0.434802971	-0.616368637	-0.369500037	-0.167350849	0.282039827	-0.376250614
D14662_at	-0.312694815	0.490508494	-0.269875207	0.099176676	0.251025919	0.055252323	0.039876088	0.159806005	0.354226251	0.316591478	0.042276831	0.45871089	0.665290151	0.023207921	0.153795058	0.142577643	-0.601800482	-0.435369651	0.17851801	0.685242964	0.906848722	-0.565979924	0.196408123	0.663322031	-0.166323119	0.091171226	0.086225126	-0.000508733	0.140253756	0.529461212	0.141839788	0.317218776	-0.366811198	0.001518459	0.274795631	-0.128506565	-0.116828631	-0.248700237
D14663_at	-0.412650771	0.108217786	0.111486592	-0.418722103	0.030362182	-0.629531092	-0.151823405	-0.215625774	0.227273684	-0.27915055	0.273383343	-0.069961892	0.123258362	-0.071913228	0.11457756	-0.340565975	0.070924924	-0.101633578	-0.229738337	0.395920988	0.941680186	0.219558982	-0.198445058	0.040091931	-0.515989543	-0.455295967	0.015605386	-0.276427774	0.615578656	0.194889998	0.0375287	-0.37985269	0.003265522	-0.221995802	-0.722360152	-0.092772582	0.450844344	0.108970096
D14694_at	0.686575105	0.865252504	0.42521066	0.97967922	0.888748932	0.555924181	0.912027143	0.771118765	0.892347482	0.621394836	0.705207734	0.662896894	0.926327591	0.938020616	1.029835035	0.674849554	1.766713892	1.01088641	0.6143453	1.070085352	1.424340726	0.836479317	0.812694915	0.95067543	0.692741083	0.924317041	0.698904129	0.739674421	0.751634344	0.656532558	0.635088774	0.52128187	0.712125839	0.962499416	0.826887827	0.841828197	0.66008969	0.542493676
D14710_at	1.33473715	1.743184885	1.767396898	1.796533178	1.960014565	1.582161326	1.668192249	1.415744504	1.95294659	1.472340555	1.780785765	1.049470112	1.739949945	1.827128753	1.88725176	1.927430579	1.97373535	1.847931471	1.621433622	2.031867565	2.233178066	1.506993517	1.802409628	1.838796079	1.103275363	1.616456086	1.613735152	1.446508854	1.599294738	1.619389187	1.769171546	0.611223392	0.564644169	1.740622142	1.528217717	1.315888538	1.240293003	1.348266513
D14811_at	-1.608471123	-0.087679993	-0.820112675	-0.960884169	-1.973615698	-0.506876334	-0.434544928	-0.749854191	-0.887237372	-2.864974831	-0.073135389	-1.196001181	-1.828656217	-0.479703863	-0.6550465	-0.927386743	-0.52992901	0.038054121	-1.72359111	-0.430867406	-0.212485266	-0.682916506	-0.372221215	-0.708128079	-0.676415535	-0.426998506	0.178545034	-0.689543752	0.18357664	0.205714584	-0.394575956	-0.783475948	-0.438353767	-0.02883674	0.266632328	-0.492305116	0.128986571	0.048469694
D14812_at	1.209545155	1.265087777	1.032857223	0.953916005	1.253652297	0.779176214	0.980855005	0.941231641	1.145473606	1.382068304	1.131037268	1.356213828	1.651718532	0.754193812	1.119260994	1.30734314	1.363878265	1.082971827	1.286575979	1.549999022	1.399439407	1.139834786	0.957994049	1.049623439	1.138252061	0.897934788	0.966475582	1.320436257	0.836434828	1.273810217	1.034716066	0.991813608	1.182171347	1.120816276	0.783030587	1.182717277	1.040126277	0.547020155
D14878_at	-0.081229237	0.123797318	-0.019389535	-0.079462188	0.683839542	-0.092342088	-0.24891202	-0.37057462	-0.379351566	-0.460177096	0.00916265	-0.582779329	0.062224105	-0.158616105	0.035152306	-0.039715683	-0.186377618	-0.136735932	-0.183867085	0.393032532	-0.784013323	-0.521756223	-0.48164938	0.204260584	-0.256466767	-0.172267283	0.209418888	-0.241847465	0.066430411	0.020806306	0.159785736	-0.421834786	-0.413812393	-0.09314088	-0.229717718	-0.719625326	-0.20786961	-0.556330216
D14889_at	-0.056230522	-0.052042207	0.037402381	-0.187026061	-0.454126317	-0.335172897	-0.445655992	-0.27322446	-0.348140405	-0.098100725	-0.335966086	0.164383094	-0.485445317	-0.339200225	-0.836843188	-0.382389134	-0.574105826	-0.307187699	-0.299344738	-0.486072643	-0.679180567	-0.012379549	-0.367126103	-0.68311488	-0.382956384	-0.217437756	-0.13131457	-0.124827658	-0.136099289	-0.242794268	-0.009306596	-0.211823983	0.028945245	-0.046504426	-0.266971854	-0.077951068	-0.104267995	-0.286517006
D15050_at	-0.123644637	0.650332233	-0.002169291	-0.312297537	0.495250312	-0.226372258	0.753846654	0.172975466	-0.018377164	-0.010709572	0.265947565	0.564315536	0.542315656	-0.596574063	0.212201693	0.585517505	-0.437299417	-0.150814224	1.308266673	0.663322266	0.897166771	0.53326901	-0.43882925	-0.423528756	0.360968174	0.394068637	0.293673916	1.314889818	-0.035107224	0.098042987	-0.237013914	-0.123779509	0.484678464	0.088707617	0.167086586	-0.016827373	0.341509179	0.149370784
D15057_at	-0.635478308	-0.320693435	-0.058301164	0.169767212	1.283441803	-1.120650094	1.143420715	-1.031054283	0.013558591	0.146522339	0.019503296	-0.05915636	0.805854119	-0.291627226	1.507233906	0.260906186	-0.196628221	0.850676036	0.651173712	0.992552428	0.960589277	-1.455482385	-3.187977961	1.123187691	-0.627122971	-0.471170037	-0.320481616	-1.278153986	-0.046712814	-0.177357306	-0.057690121	-0.811077894	-1.39111588	0.097975022	0.193124758	-0.100291617	-0.447885994	-2.190137876
D16217_at	0.181326805	-0.484631931	0.091643509	0.040520166	0.309468506	-0.234539078	0.082918938	-0.304446715	-0.445640225	-0.262339665	0.013056595	0.452368998	-0.033692933	0.193174908	-0.300985605	-0.200258102	-0.870434873	0.444817325	0.231312604	-0.665212231	0.01918772	-0.140541464	-0.552143341	0.117729775	-0.035935927	0.271794925	0.054375611	-0.307273757	0.058094357	0.659473743	0.403202394	-0.327551182	0.503128494	0.117327291	0.298810524	0.63262104	0.613299939	0.061658382
D16562_at	1.068240863	1.392717507	1.338110377	1.384828028	1.425405909	1.448668005	1.252451726	1.258742568	1.446968668	1.313558851	1.371295179	1.505253551	1.421465899	1.410023597	1.256853595	1.367731542	1.466839661	1.111502944	1.064632213	1.606751094	2.126293818	1.061911967	1.155987789	1.374709567	1.219080751	0.776012297	1.258627964	0.882540721	1.514288296	1.339075563	1.487683542	1.029523784	0.606445435	1.123789657	1.079291107	1.014841586	0.867448734	0.287735875
D16581_at	0.254823407	1.029836013	0.617164207	0.554676514	0.526073772	0.810969514	0.453797003	0.470017143	0.531627612	0.262533169	0.248951275	0.77192315	0.424841146	0.151937281	0.542507395	0.283240423	0.400890403	0.021870872	0.313467848	0.324932355	0.30430219	0.488000066	0.325333843	0.349708917	0.307127333	0.509202646	0.635524996	0.511808376	0.596532343	0.128431414	0.630877966	0.174823555	0.202563559	0.108277195	0.040040547	0.545123479	0.32746321	0.781922877
D17716_at	-0.206009733	-0.176302233	0.25012627	-0.01862959	-0.36520134	-0.518604738	-0.198978606	-0.164689086	-0.523540451	-0.190899448	0.071635584	-0.114864978	-0.090825537	-0.260767376	-0.451785109	-0.005040946	-0.248672621	0.042845895	-0.253730445	-0.482982942	-2.057619186	0.323823463	-0.3773492	0.10706669	-0.151332153	-0.084097383	0.248876215	-0.312529373	-0.416539828	-0.381907688	-0.128371514	-0.480607701	-0.011471101	0.025773886	-1.108270317	0.319400944	-0.361832055	-0.508553718
D21089_at	0.26112207	-0.5653185	0.344242952	0.27624006	0.105797704	0.229570416	0.635035661	0.21989967	0.002722407	-0.088074227	-0.065933064	0.224891906	0.138043503	0.092397162	-0.024551744	-0.34670601	0.104158987	0.26401921	0.115013283	-0.023926236	0.030503917	0.038943707	-0.247145245	0.074243917	-0.311438805	-0.198301246	0.035216679	0.037071474	-0.058515677	-0.242794268	0.344355484	-0.271764169	0.251900023	0.253818393	0.234363974	0.193503577	0.00996539	-0.210926361
D21090_at	-1.221306075	-0.817238796	-0.676133739	-1.809057072	-0.456426515	-0.954324406	-1.013383612	-2.770445586	-0.807764558	-0.904214234	-0.933926911	-0.814358546	-0.459790458	-0.6546288	-1.157451706	-0.540281354	-0.448127566	-1.358300222	-0.786035801	-0.269580245	-0.117141476	-1.305263075	-1.176916058	-0.73681924	-1.488976385	-1.064431254	-0.718997511	-1.23919586	-1.395975876	-0.892374707	-0.83106554	-1.461884002	-0.878963539	-1.195941266	-1.09589809	-0.985723143	-0.799469879	-0.959740766
D21260_at	0.586401989	-0.032929111	0.021997997	0.634947867	0.706604459	-0.456177495	0.736830464	1.610329298	0.77082559	-0.183353192	0.666663954	-0.238243849	1.055179685	0.409055403	0.756223254	1.004711259	0.227130541	0.774714531	0.95900947	2.129690656	0.589593098	-0.192768043	-0.552143341	0.694372365	-0.706044872	0.76883758	0.885002899	0.225023461	0.594985828	0.353951479	-0.002439786	-0.435647491	0.063608243	0.304604018	0.298810524	0.279677194	0.812632794	0.287735875
D21261_at	2.06526806	2.155143253	2.361621574	2.062327869	2.249746431	1.988558532	2.052291663	2.284968943	2.409064149	2.564407235	2.158584054	2.169479927	1.642204376	2.091506377	1.468069632	1.765322379	1.829992806	1.751980733	1.508337263	1.558475549	1.013643497	1.829857089	1.68782643	1.967060115	1.598249164	1.816562328	1.950599582	2.367276612	1.948515158	2.393877886	2.583688127	2.427648942	2.210157616	2.489383568	2.117496497	2.299446906	2.192162721	1.82694204
D21851_at	-1.691204487	-1.645151997	-1.958223383	-1.114553704	-1.227705985	-0.985947285	-1.13034039	-0.885824152	-1.318218027	-2.298265344	-1.427805387	-1.495994216	-1.365880357	-1.353464048	-1.097894377	-1.123157404	-1.097011944	-1.185446024	-1.038038918	-1.071554175	-0.926030793	-1.908047924	-1.053387514	-1.348130425	-1.282390022	-1.389786408	-1.179557178	-2.010488743	-1.600291356	-1.940554209	-1.321034287	-1.780573651	-1.685401651	-1.471901205	-3.317795681	-1.70796054	-1.613459637	-2.542818861
